tên sản phẩm,mã số sản phẩm,kích thước tổng,màu phiên bản,số thứ tự,mã vật liệu,mã linh kiện,tên vật liệu,quy cách,chất liệu,màu sắc,thuộc tính,số lượng
BOM-màu gỗ cổ 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031K101S,300Dx1138Wx598Hmm,màu gỗ cổ,12,SLHGZZ001BH,BL,280mm Thanh ngăn kéo trái,280x25x20mm,PP&GF40,màu đen,linh kiện,1
BOM-màu gỗ cổ 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031K101S,300Dx1138Wx598Hmm,màu gỗ cổ,13,LGS031XHLBH,E,LGS031-thanh trên,356x15x15mm,Q195,đen nhám,linh kiện,4
BOM-màu gỗ cổ 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031K101S,300Dx1138Wx598Hmm,màu gỗ cổ,14,LGS031PKXKD,无,LGS031-thùng carton,1138×335×100mm,giấy carton,màu giấy,vật liệu đóng gói,1
BOM-màu gỗ cổ 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031K101S,300Dx1138Wx598Hmm,màu gỗ cổ,15,ZHJ505075,无,giấy nẹp,50×50×75mm,giấy carton,màu giấy,vật liệu đóng gói,4
BOM-màu gỗ cổ 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031K101S,300Dx1138Wx598Hmm,màu gỗ cổ,16,LGS031ZK,无,giấy lót,sóng đơn 1100×60,giấy carton sóng đơn,màu giấy,vật liệu đóng gói,2
BOM-màu gỗ cổ 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031K101S,300Dx1138Wx598Hmm,màu gỗ cổ,17,LGS031PM001,无,mút xốp,"20Kg,325×75×8mm",EPS mút xốp,màu trắng,vật liệu đóng gói,2
BOM-màu gỗ cổ 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031K101S,300Dx1138Wx598Hmm,màu gỗ cổ,18,LGS031PM002,无,mút xốp,"16Kg,320×25×17mm",EPS mút xốp,màu trắng,vật liệu đóng gói,2
BOM-màu gỗ cổ 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031K101S,300Dx1138Wx598Hmm,màu gỗ cổ,19,PPHJ1285,无,PP góc nhựa,"đường kính trong cao 12mm,độ dày cạnh 8.5mm",PP,màu đen,vật liệu đóng gói,16
BOM-màu gỗ cổ 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031K101S,300Dx1138Wx598Hmm,màu gỗ cổ,20,JGB120052,无,nhãn cảnh báo,120×52mm,giấy decal,theo mẫu,vật liệu đóng gói,1
BOM-màu gỗ cổ 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031K101S,300Dx1138Wx598Hmm,màu gỗ cổ,21,LGS031SMS,无,LGS031 sách hướng dẫn,A4,giấy couché,đen trắng,vật liệu đóng gói,1
BOM-đen khói色 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031B101S,300Dx1138Wx598Hmm,màu đen,1,PC221BH,S,ổ cắm điện,tiêu chuẩn Anh-2AC+1USB+1 Type C ổ cắm,ABS,màu đen,linh kiện,1
BOM-đen khói色 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031B101S,300Dx1138Wx598Hmm,màu đen,2,LGS031DB101BH,A1,LGS031-tấm trên,1138x300x12mm,PB,màu đen,linh kiện,1
BOM-đen khói色 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031B101S,300Dx1138Wx598Hmm,màu đen,3,DD1050,R,1050-đèn LED,DC12V，SMD5050，1050mm,FPCB,đen bóng,linh kiện,1
BOM-đen khói色 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031B101S,300Dx1138Wx598Hmm,màu đen,4,DD1050,R1,kẹp cố định đèn,theo thực tế,PP,màu tự nhiên,linh kiện,5
BOM-đen khói色 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031B101S,300Dx1138Wx598Hmm,màu đen,5,BCDB35027223BH,Z05,LGS đáy túi vải 28X35,275x345x3mm,MDF&vải không dệt,màu đen,linh kiện,1
BOM-đen khói色 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031B101S,300Dx1138Wx598Hmm,màu đen,6,BC350282188BH,Y05,LGS túi vải 35x28x18.7,280x350x187mm,MDF&vải không dệt,màu đen,linh kiện,1
BOM-đen khói色 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031B101S,300Dx1138Wx598Hmm,màu đen,7,LGS031YZKBH,C2,LGS031-Khung giữa phải,576x290x15mm,Q195,đen nhám,linh kiện,1
BOM-đen khói色 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031B101S,300Dx1138Wx598Hmm,màu đen,8,SLHGZY001BH,BR,280mm Thanh ngăn kéo phải,280x25x20mm,PP&GF40,màu đen,linh kiện,1
BOM-đen khói色 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031B101S,300Dx1138Wx598Hmm,màu đen,9,LGS031ZZKBH,C1,LGS031-Khung giữa trái,576x290x15mm,Q195,đen nhám,linh kiện,1
BOM-đen khói色 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031B101S,300Dx1138Wx598Hmm,màu đen,10,LGS031CB101BH,A2,LGS031-tấm tầng,356x290x12mm,PB,màu đen,linh kiện,3
BOM-đen khói色 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031B101S,300Dx1138Wx598Hmm,màu đen,11,LGS031ZYKBH,D,LGS031-Khung bên trái phải,576x290x15mm,Q195,đen nhám,linh kiện,2
BOM-đen khói色 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031B101S,300Dx1138Wx598Hmm,màu đen,12,SLHGZZ001BH,BL,280mm Thanh ngăn kéo trái,280x25x20mm,PP&GF40,màu đen,linh kiện,1
BOM-đen khói色 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031B101S,300Dx1138Wx598Hmm,màu đen,13,LGS031XHLBH,E,LGS031-thanh trên,356x15x15mm,Q195,đen nhám,linh kiện,4
BOM-đen khói色 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031B101S,300Dx1138Wx598Hmm,màu đen,14,LGS031PKXBH,无,LGS031-thùng carton,1138×335×100mm,giấy carton,màu giấy,vật liệu đóng gói,1
BOM-đen khói色 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031B101S,300Dx1138Wx598Hmm,màu đen,15,ZHJ505075,无,giấy nẹp,50×50×75mm,giấy carton,màu giấy,vật liệu đóng gói,4
BOM-đen khói色 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031B101S,300Dx1138Wx598Hmm,màu đen,16,LGS031ZK,无,giấy lót,sóng đơn 1100×60,giấy carton sóng đơn,màu giấy,vật liệu đóng gói,2
BOM-đen khói色 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031B101S,300Dx1138Wx598Hmm,màu đen,17,LGS031PM001,无,mút xốp,"20Kg,325×75×8mm",EPS mút xốp,màu trắng,vật liệu đóng gói,2
BOM-đen khói色 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031B101S,300Dx1138Wx598Hmm,màu đen,18,LGS031PM002,无,mút xốp,"16Kg,320×25×17mm",EPS mút xốp,màu trắng,vật liệu đóng gói,2
BOM-đen khói色 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031B101S,300Dx1138Wx598Hmm,màu đen,19,PPHJ1285,无,PP góc nhựa,"đường kính trong cao 12mm,độ dày cạnh 8.5mm",PP,màu đen,vật liệu đóng gói,16
BOM-đen khói色 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031B101S,300Dx1138Wx598Hmm,màu đen,20,JGB120052,无,nhãn cảnh báo,120×52mm,giấy decal,theo mẫu,vật liệu đóng gói,1
BOM-đen khói色 3 列 2 层 1 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-45inch,LGS031B101S,300Dx1138Wx598Hmm,màu đen,21,LGS031SMS,无,LGS031 sách hướng dẫn,A4,giấy couché,đen trắng,vật liệu đóng gói,1
