tên sản phẩm,mã số sản phẩm,kích thước tổng,màu phiên bản,số thứ tự,mã vật liệu,mã linh kiện,tên vật liệu,quy cách,chất liệu,màu sắc,thuộc tính,số lượng
BOM-màu gỗ cổ 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420K101S,350Dx1570Wx598Hmm,màu gỗ cổ,25,LGS420PM003,无,mút xốp,"16Kg,355×60×17mm",EPS mút xốp,màu trắng,vật liệu đóng gói,1
BOM-màu gỗ cổ 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420K101S,350Dx1570Wx598Hmm,màu gỗ cổ,26,PPHJ1285,无,PP góc nhựa,"đường kính trong cao 12mm,độ dày cạnh 8.5mm",PP,màu đen,vật liệu đóng gói,12
BOM-màu gỗ cổ 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420K101S,350Dx1570Wx598Hmm,màu gỗ cổ,27,SCPPHJ505030,无,góc nhựa PP đôi,50×50×30mm,PP,màu đen,vật liệu đóng gói,4
BOM-màu gỗ cổ 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420K101S,350Dx1570Wx598Hmm,màu gỗ cổ,28,XHBBL010,无,nhãn STT BL,∅10mm,giấy decal,nền trắng chữ đen,vật liệu đóng gói,1
BOM-màu gỗ cổ 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420K101S,350Dx1570Wx598Hmm,màu gỗ cổ,29,XHBBR010,无,nhãn STT BR,∅10mm,giấy decal,nền trắng chữ đen,vật liệu đóng gói,1
BOM-màu gỗ cổ 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420K101S,350Dx1570Wx598Hmm,màu gỗ cổ,30,JGB120052,无,nhãn cảnh báo,120×52mm,giấy decal,theo mẫu,vật liệu đóng gói,1
BOM-màu gỗ cổ 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420K101S,350Dx1570Wx598Hmm,màu gỗ cổ,31,LGS420SMS,无,LGS420 sách hướng dẫn,A4,giấy couché,đen trắng,vật liệu đóng gói,1
BOM-màu gỗ cổ 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420K101S,350Dx1570Wx598Hmm,màu gỗ cổ,1,TZJD629825BH,1,10-chân đế,M6x10mm,PP&thép mạ kẽm,màu đen,Túi ngũ kim,8
BOM-màu gỗ cổ 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420K101S,350Dx1570Wx598Hmm,màu gỗ cổ,2,BCLS129228BH,2,tay nắm,129x22x8mm,PP&GF40,màu đen,Túi ngũ kim,2
BOM-màu gỗ cổ 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420K101S,350Dx1570Wx598Hmm,màu gỗ cổ,3,NLPLS6022BZ,3,M6X22 ốc lục giác,M6x22mm,#10,màu đen,Túi ngũ kim,19+2
BOM-màu gỗ cổ 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420K101S,350Dx1570Wx598Hmm,màu gỗ cổ,4,GSSNZGLS5040BZ,4,ST5X38 ốc tự khoan lục giác,Ø5x38mm,#10,màu đen,Túi ngũ kim,12+2
BOM-màu gỗ cổ 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420K101S,350Dx1570Wx598Hmm,màu gỗ cổ,5,NLPLS6010BZ,5,M6X10 ốc lục giác,M6x10,#10,màu đen,Túi ngũ kim,8+2
BOM-màu gỗ cổ 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420K101S,350Dx1570Wx598Hmm,màu gỗ cổ,6,ZGLS4010CZ,6,ST4X10 ốc tự cắt đầu tròn chữ thập,ST4x10mm,#10,màu đen,Túi ngũ kim,4+1
BOM-màu gỗ cổ 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420K101S,350Dx1570Wx598Hmm,màu gỗ cổ,7,PTZGLS6308BZ,7,ST3.5X12 ốc tự cắt đầu bằng chữ thập,ST3.5x12mm,#10,màu đen,Túi ngũ kim,2
BOM-màu gỗ cổ 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420K101S,350Dx1570Wx598Hmm,màu gỗ cổ,8,SLPZLS6030WH,8,Ốc tắc kê nhựa,6x30mm,PP,màu trắng,Túi ngũ kim,2
BOM-màu gỗ cổ 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420K101S,350Dx1570Wx598Hmm,màu gỗ cổ,9,ZGLS3560BH,8,ốc tự cắt,M3.5*60mm,#10,màu đen,Túi ngũ kim,2
BOM-màu gỗ cổ 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420K101S,350Dx1570Wx598Hmm,màu gỗ cổ,10,LNSLSD65254BZ,9,L vít lục giác có đầu chữ thập,S4,#10,mạ kẽm,Túi ngũ kim,1
BOM-màu gỗ cổ 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420K101S,350Dx1570Wx598Hmm,màu gỗ cổ,11,LNBS57253BZ,10,L cờ lê lục giác,S3,#10,mạ kẽm,Túi ngũ kim,1
BOM-màu gỗ cổ 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420K101S,350Dx1570Wx598Hmm,màu gỗ cổ,12,MS6030YS,11,6X30 chốt gỗ,Ø6x30mm,木,màu tự nhiên,Túi ngũ kim,3
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,1,LGS420SHLWHGK,F2,LGS420-S-Thanh trên sau,727x15x15mm,Q195,đen nhám,linh kiện,1
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,2,LGS420ZLKWH,G,LGS421_420-S-khung đỡ,335x198x15mm,Q195,đen nhám,linh kiện,1
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,3,PC221BH,S,ổ cắm điện,tiêu chuẩn Anh-2AC+1USB+1 Type C ổ cắm,ABS,màu đen,linh kiện,1
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,4,LGS420DB102WH,A1,LGS420-S-Tấm trên phải,785x350x12mm,PB,màu trắng,linh kiện,1
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,5,DD1500,R,1500-đèn LED,DC12V，SMD5050，1500mm,FPCB,đen bóng,linh kiện,1
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,6,DD1500,R1,kẹp cố định đèn,theo thực tế,PP,màu tự nhiên,linh kiện,5
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,7,LGS420SHLWH,F1,LGS420-S-Thanh trên trước,727x15x15mm,Q195,đen nhám,linh kiện,1
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,8,LGS420YZKWHGK,C2,LGS421_420-S_231_131-Khung giữa phải,576x335x15mm,Q195,đen nhám,linh kiện,1
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,9,BCDB35031723BH,Z06,LGS-đáy túi vải 32.5X35,345x322x3mm,MDF&vải không dệt,màu trắng,linh kiện,2
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,10,BC3503327188WH,Y14,LGS túi vải 35x32.5x18.7,327x350x188mm,MDF&vải không dệt,màu trắng,linh kiện,2
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,11,SLHGZZ002WH,BL,325mm Thanh ngăn kéo trái,325x25x20mm,PP&GF40,màu trắng,linh kiện,2
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,12,SLHGZY002WH,BR,325mm Thanh ngăn kéo phải,325x25x20mm,PP&GF40,màu trắng,linh kiện,2
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,13,LGS420XHLWH,E,LGS420-S-thanh dưới,727x15x15mm,Q195,đen nhám,linh kiện,2
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,14,LGS420ZZKWHGK,C1,LGS421_420-S_231_131-Khung giữa trái,576x335x15mm,Q195,đen nhám,linh kiện,1
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,15,LGS420CBZYWH,A4,LGS421_420-S-Tấm tầng bên,386.5x335x12mm,PB,màu trắng,linh kiện,2
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,16,LGS420ZYKWH,D,LGS421_420-S_231_131-Khung bên trái phải,576x335x15mm,Q195,đen nhám,linh kiện,2
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,17,LGS420CBZWH,A3,LGS420-S-Tấm tầng giữa,727x335x12mm,PB,màu trắng,linh kiện,1
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,18,LGS420DB101WH,A2,LGS420-S-Tấm trên trái,785x350x12mm,PB,màu trắng,linh kiện,1
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,19,LG05254WH,X01,254 thanh đũa,Ø5x254mm,Q195,đen nhám,linh kiện,2
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,20,LGS420ZFXWH,无,thùng đóng giữa,890×380×130mm,giấy carton,màu giấy,vật liệu đóng gói,1
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,21,ZHJ5050110,无,giấy nẹp,50×50×110mm,giấy carton,màu giấy,vật liệu đóng gói,4
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,22,LGS420ZK,无,giấy lót,sóng đơn 860×60,giấy carton sóng đơn,màu giấy,vật liệu đóng gói,1
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,23,LGS420PM001,无,mút xốp,"16Kg,367×110×10mm",EPS mút xốp,màu trắng,vật liệu đóng gói,2
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,24,LGS420PM002,无,mút xốp,"16Kg,355×72×27mm",EPS mút xốp,màu trắng,vật liệu đóng gói,1
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,25,LGS420PM003,无,mút xốp,"16Kg,355×60×17mm",EPS mút xốp,màu trắng,vật liệu đóng gói,1
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,26,PPHJ1285,无,PP góc nhựa,"đường kính trong cao 12mm,độ dày cạnh 8.5mm",PP,màu đen,vật liệu đóng gói,12
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,27,SCPPHJ505030,无,góc nhựa PP đôi,50×50×30mm,PP,màu đen,vật liệu đóng gói,4
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,28,XHBBL010,无,nhãn STT BL,∅10mm,giấy decal,nền trắng chữ đen,vật liệu đóng gói,1
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,29,XHBBR010,无,nhãn STT BR,∅10mm,giấy decal,nền trắng chữ đen,vật liệu đóng gói,1
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,30,JGB120052,无,nhãn cảnh báo,120×52mm,giấy decal,theo mẫu,vật liệu đóng gói,1
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,31,LGS420SMS,无,LGS420 sách hướng dẫn,A4,giấy couché,đen trắng,vật liệu đóng gói,1
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,1,TZJD629825BH,1,10-chân đế,M6x10mm,PP&thép mạ kẽm,màu trắng,Túi ngũ kim,8
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,2,BCLS129228BH,2,tay nắm,129x22x8mm,PP&GF40,màu trắng,Túi ngũ kim,2
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,3,NLPLS6022BZ,3,M6X22 ốc lục giác,M6x22mm,#10,mạ kẽm,Túi ngũ kim,19+2
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,4,GSSNZGLS5040BZ,4,ST5X38 ốc tự khoan lục giác,Ø5x38mm,#10,màu trắng,Túi ngũ kim,12+2
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,5,NLPLS6010BZ,5,M6X10 ốc lục giác,M6x10,#10,mạ kẽm,Túi ngũ kim,8+2
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,6,ZGLS4010CZ,6,ST4X10 ốc tự cắt đầu tròn chữ thập,ST4x10mm,#10,mạ kẽm,Túi ngũ kim,4+1
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,7,PTZGLS6308BZ,7,ST3.5X12 ốc tự cắt đầu bằng chữ thập,ST3.5x12mm,#10,mạ kẽm,Túi ngũ kim,2
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,8,SLPZLS6030WH,8,Ốc tắc kê nhựa,6x30mm,PP,mạ kẽm,Túi ngũ kim,2
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,9,ZGLS3560BH,8,ốc tự cắt,M3.5*60mm,#10,mạ kẽm,Túi ngũ kim,2
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,10,LNSLSD65254BZ,9,L vít lục giác có đầu chữ thập,S4,#10,mạ kẽm,Túi ngũ kim,1
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,11,LNBS57253BZ,10,L cờ lê lục giác,S3,#10,mạ kẽm,Túi ngũ kim,1
BOM-云màu trắng 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420W101S,350Dx1570Wx598Hmm,màu trắng,12,MS6030YS,11,6X30 chốt gỗ,Ø6x30mm,木,màu gỗ,Túi ngũ kim,3
BOM-đen khói 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420B101S,350Dx1570Wx598Hmm,màu đen,1,LGS420SHLBHGK,F2,LGS420-S-Thanh trên sau,727x15x15mm,Q195,đen nhám,linh kiện,1
BOM-đen khói 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420B101S,350Dx1570Wx598Hmm,màu đen,2,LGS420ZLKBH,G,LGS421_420-S-khung đỡ,335x198x15mm,Q195,đen nhám,linh kiện,1
BOM-đen khói 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420B101S,350Dx1570Wx598Hmm,màu đen,3,PC221BH,S,ổ cắm điện,tiêu chuẩn Anh-2AC+1USB+1 Type C ổ cắm,ABS,màu đen,linh kiện,1
BOM-đen khói 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420B101S,350Dx1570Wx598Hmm,màu đen,4,LGS420DB102BH,A1,LGS420-S-Tấm trên phải,785x350x12mm,PB,màu đen,linh kiện,1
BOM-đen khói 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420B101S,350Dx1570Wx598Hmm,màu đen,5,DD1500,R,1500-đèn LED,DC12V，SMD5050，1500mm,FPCB,đen bóng,linh kiện,1
BOM-đen khói 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420B101S,350Dx1570Wx598Hmm,màu đen,6,DD1500,R1,kẹp cố định đèn,theo thực tế,PP,màu tự nhiên,linh kiện,5
BOM-đen khói 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420B101S,350Dx1570Wx598Hmm,màu đen,7,LGS420SHLBH,F1,LGS420-S-Thanh trên trước,727x15x15mm,Q195,đen nhám,linh kiện,1
BOM-đen khói 4 列 2 层 2 Tủ đựng TV kiểu ngăn kéo mở có đèn và điện-63inch,LGS420B101S,350Dx1570Wx598Hmm,màu đen,8,LGS420YZKBHGK,C2,LGS421_420-S_231_131-Khung giữa phải,576x335x15mm,Q195,đen nhám,linh kiện,1
