tên sản phẩm,mã số sản phẩm,kích thước tổng,màu phiên bản,số thứ tự,mã vật liệu,mã linh kiện,tên vật liệu,quy cách,chất liệu,màu sắc,thuộc tính,số lượng
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233BH02S,350Dx1738Wx681Hmm,màu đen,5,ZGLS4010CZ,5,ST4x10 ốc tự cắt đầu tròn chữ thập,ST4x10mm,#10,màu đen,Túi ngũ kim,18+2
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233BH02S,350Dx1738Wx681Hmm,màu đen,6,SLPZLS6030WH,6,Ốc tắc kê nhựa,6x30mm,PP,màu trắng,Túi ngũ kim,2
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233BH02S,350Dx1738Wx681Hmm,màu đen,7,ZGLS3560BH,6,ốc tự cắt,M3.5*60mm,#10,màu đen,Túi ngũ kim,2
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233BH02S,350Dx1738Wx681Hmm,màu đen,8,TZJD629825BH,7,10-chân đế,M6x10mm,PP&thép mạ kẽm,màu đen,Túi ngũ kim,8
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233BH02S,350Dx1738Wx681Hmm,màu đen,9,NLDP15508020BH,8,lông đền nhựa,đường kính ngoài 15.5×lỗ trong 8.0×厚 2.0mm,PP,màu đen,Túi ngũ kim,4
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233BH02S,350Dx1738Wx681Hmm,màu đen,10,MS6030YS,9,6x30 chốt gỗ,Ø6x30mm,木,màu gỗ,Túi ngũ kim,3
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,1,LG05254BH,X01,254 thanh đũa,Ø5x254mm,Q195,đen nhám,linh kiện,2
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,2,SLHGZZ002BH,BL,325mm Thanh ngăn kéo trái,325x25x23mm,PP&GF40,màu đen,linh kiện,9
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,3,SLHGZY002BH,BR,325mm Thanh ngăn kéo phải,325x25x23mm,PP&GF40,màu đen,linh kiện,9
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,4,ZJG150654BH,M,54 chân đế(chiều dài ren 23mm),80x15x15,Q195,đen nhám,linh kiện,4
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,5,LG05595BH,X02,595 thanh đũa,Ø5x595mm,Q195,đen nhám,linh kiện,2
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,6,LGS233ZYKBH,C,LGS133_233 khung giữa,584x335x15mm,Q195,đen nhám,linh kiện,2
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,7,LGS233XQYHLBH,G,LGS233-Thanh dưới phải-trước,849x15x15mm,Q195,đen nhám,linh kiện,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,8,LGS233XHYHLBH,F,LGS233-Thanh dưới phải-sau,849x15x15mm,Q195,đen nhám,linh kiện,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,9,LGS233XQZHLBH,K,LGS233-Thanh dưới trái-trước_tổ hợp,889x15x15mm,Q195,đen nhám,linh kiện,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,10,LGS233XHZHLBH,J,LGS233-Thanh dưới trái-sau_tổ hợp,889x15x15mm,Q195,đen nhám,linh kiện,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,11,LGS233DB201KD,A,LGS233-Mặt bàn trên,869x350x12mm,PB,màu gỗ cổ,linh kiện,2
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,12,LGS233YKBH,E,LGS233 khung bên phải,659x335x15mm,Q195,đen nhám,linh kiện,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,13,LGS233ZKBH,D,LGS233 khung bên trái,659x335x15mm,Q195,đen nhám,linh kiện,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,14,LGS233SZQHLBH,S,LGS233 thanh trên,556x15x15mm,Q195,đen nhám,linh kiện,2
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,15,BC548327171KD,Y09,LGS túi vải 55x32.5x17.3,325x550x173mm,MDF&vải không dệt,màu gỗ cổ,linh kiện,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,16,BC548327186KD,Y08,LGS túi vải 55x32.5x18.7,325x550x188mm,MDF&vải không dệt,màu gỗ cổ,linh kiện,8
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,17,BCDB53831725BH,Z09,LGS đáy túi vải 32.5x55,320x545x3mm,MDF&vải không dệt,màu đen,linh kiện,9
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,18,LGS233ZFXKD,无,thùng đóng giữa,955×565×115mm,giấy carton,màu giấy,vật liệu đóng gói,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,19,ZHJ5050100,无,giấy nẹp,50×50×100mm,giấy carton,màu giấy,vật liệu đóng gói,4
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,20,SCPPHJ505030,无,góc nhựa PP đôi,50×50×30mm,PP,màu đen,vật liệu đóng gói,4
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,21,LGS233PM001,无,mút xốp,"20kg,552×100×10mm",EPS mút xốp,màu trắng,vật liệu đóng gói,2
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,22,LGS233ZK,无,giấy lót,sóng đơn 925×60mm,giấy carton sóng đơn,màu giấy,vật liệu đóng gói,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,23,LGS233SMS,无,LGS233 sách hướng dẫn,A4,giấy couché,đen trắng,vật liệu đóng gói,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,24,XHBBL010,无,nhãn STT BL,∅10mm,giấy decal,nền trắng chữ đen,vật liệu đóng gói,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,25,XHBBR010,无,nhãn STT BR,∅10mm,giấy decal,nền trắng chữ đen,vật liệu đóng gói,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,26,JGB120052,无,nhãn cảnh báo,120×52mm,giấy decal,theo mẫu,vật liệu đóng gói,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,1,LNSLSD65254BZ,1,L vít lục giác có đầu chữ thập,S4,#10,mạ kẽm,Túi ngũ kim,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,2,NLPLS6022BH,2,M6x22 ốc lục giác,M6x22mm,#10,màu đen,Túi ngũ kim,20+2
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,3,NLPLS6010BH,3,M6x10 ốc lục giác,M6x10mm,#10,màu đen,Túi ngũ kim,10+2
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,4,BCLS129228BH,4,tay nắm,129x22x8mm,PP&GF40,màu đen,Túi ngũ kim,9
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,5,ZGLS4010CZ,5,ST4x10 ốc tự cắt đầu tròn chữ thập,ST4x10mm,#10,màu đen,Túi ngũ kim,18+2
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,6,SLPZLS6030WH,6,Ốc tắc kê nhựa,6x30mm,PP,màu trắng,Túi ngũ kim,2
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,7,ZGLS3560BH,6,ốc tự cắt,M3.5*60mm,#10,màu đen,Túi ngũ kim,2
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,8,TZJD629825BH,7,10-chân đế,M6x10mm,PP&thép mạ kẽm,màu đen,Túi ngũ kim,8
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,9,NLDP15508020BH,8,lông đền nhựa,đường kính ngoài 15.5×lỗ trong 8.0×厚 2.0mm,PP,màu đen,Túi ngũ kim,4
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233KD02S,350Dx1738Wx681Hmm,màu gỗ cổ,10,MS6030YS,9,6x30 chốt gỗ,Ø6x30mm,木,màu gỗ,Túi ngũ kim,3
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,1,LG05254WH,X01,254 thanh đũa,Ø5x254mm,Q195,trắng nhám,linh kiện,2
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,2,SLHGZZ002WH,BL,325mm Thanh ngăn kéo trái,325x25x23mm,PP&GF40,màu trắng,linh kiện,9
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,3,SLHGZY002WH,BR,325mm Thanh ngăn kéo phải,325x25x23mm,PP&GF40,màu trắng,linh kiện,9
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,4,ZJG150654WH,M,54 chân đế(chiều dài ren 23mm),80x15x15,Q195,trắng nhám,linh kiện,4
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,5,LG05595WH,X02,595 thanh đũa,Ø5x595mm,Q195,trắng nhám,linh kiện,2
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,6,LGS233ZYKWH,C,LGS133_233 khung giữa,584x335x15mm,Q195,trắng nhám,linh kiện,2
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,7,LGS233XQYHLWH,G,LGS233-Thanh dưới phải-trước,849x15x15mm,Q195,trắng nhám,linh kiện,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,8,LGS233XHYHLWH,F,LGS233-Thanh dưới phải-sau,849x15x15mm,Q195,trắng nhám,linh kiện,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,9,LGS233XQZHLWH,K,LGS233-Thanh dưới trái-trước_tổ hợp,889x15x15mm,Q195,trắng nhám,linh kiện,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,10,LGS233XHZHLWH,J,LGS233-Thanh dưới trái-sau_tổ hợp,889x15x15mm,Q195,trắng nhám,linh kiện,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,11,LGS233DB201WH,A,LGS233-Mặt bàn trên,869x350x12mm,PB,màu trắng,linh kiện,2
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,12,LGS233YKWH,E,LGS233 khung bên phải,659x335x15mm,Q195,trắng nhám,linh kiện,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,13,LGS233ZKWH,D,LGS233 khung bên trái,659x335x15mm,Q195,trắng nhám,linh kiện,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,14,LGS233SZQHLWH,S,LGS233 thanh trên,556x15x15mm,Q195,trắng nhám,linh kiện,2
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,15,BC548327171WH,Y09,LGS túi vải 55x32.5x17.3,325x550x173mm,MDF&vải không dệt,màu trắng,linh kiện,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,16,BC548327186WH,Y08,LGS túi vải 55x32.5x18.7,325x550x188mm,MDF&vải không dệt,màu trắng,linh kiện,8
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,17,BCDB53831725WH,Z09,LGS đáy túi vải 32.5x55,320x545x3mm,MDF&vải không dệt,màu trắng,linh kiện,9
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,18,LGS233ZFXWH,无,thùng đóng giữa,955×565×115mm,giấy carton,màu giấy,vật liệu đóng gói,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,19,ZHJ5050100,无,giấy nẹp,50×50×100mm,giấy carton,màu giấy,vật liệu đóng gói,4
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,20,SCPPHJ505030,无,góc nhựa PP đôi,50×50×30mm,PP,màu đen,vật liệu đóng gói,4
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,21,LGS233PM001,无,mút xốp,"20kg,552×100×10mm",EPS mút xốp,màu trắng,vật liệu đóng gói,2
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,22,LGS233ZK,无,giấy lót,sóng đơn 925×60mm,giấy carton sóng đơn,màu giấy,vật liệu đóng gói,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,23,LGS233SMS,无,LGS233 sách hướng dẫn,A4,giấy couché,đen trắng,vật liệu đóng gói,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,24,XHBBL010,无,nhãn STT BL,∅10mm,giấy decal,nền trắng chữ đen,vật liệu đóng gói,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,25,XHBBR010,无,nhãn STT BR,∅10mm,giấy decal,nền trắng chữ đen,vật liệu đóng gói,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,26,JGB120052,无,nhãn cảnh báo,120×52mm,giấy decal,theo mẫu,vật liệu đóng gói,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,1,LNSLSD65254BZ,1,L vít lục giác có đầu chữ thập,S4,#10,mạ kẽm,Túi ngũ kim,1
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,2,NLPLS6022BZ,2,M6x22 ốc lục giác,M6x22mm,#10,mạ kẽm,Túi ngũ kim,20+2
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,3,NLPLS6010BZ,3,M6x10 ốc lục giác,M6x10mm,#10,mạ kẽm,Túi ngũ kim,10+2
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,4,BCLS129228WH,4,tay nắm,129x22x8mm,PP&GF40,màu trắng,Túi ngũ kim,9
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,5,ZGLS4010CZ,5,ST4x10 ốc tự cắt đầu tròn chữ thập,ST4x10mm,#10,mạ kẽm,Túi ngũ kim,18+2
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,6,SLPZLS6030WH,6,Ốc tắc kê nhựa,6x30mm,PP,mạ kẽm,Túi ngũ kim,2
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,7,ZGLS3560BH,6,ốc tự cắt,M3.5*60mm,#10,mạ kẽm,Túi ngũ kim,2
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,8,TZJD629825WH,7,10-chân đế,M6x10mm,PP&thép mạ kẽm,màu trắng,Túi ngũ kim,8
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,9,NLDP15508020BH,8,lông đền nhựa,đường kính ngoài 15.5×lỗ trong 8.0×厚 2.0mm,PP,màu trắng,Túi ngũ kim,4
BOM-LGS233-3 列 3 层 9 抽-68inch,LGS233WH02S,350Dx1738Wx681Hmm,màu trắng,10,MS6030YS,9,6x30 chốt gỗ,Ø6x30mm,木,màu gỗ,Túi ngũ kim,3
