tên sản phẩm,mã số sản phẩm,kích thước tổng,màu phiên bản,số thứ tự,mã vật liệu,mã linh kiện,tên vật liệu,quy cách,chất liệu,màu sắc,thuộc tính,số lượng
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834WH02S,350Dx1468Wx681Hmm,màu trắng,27,LGS834PM003,无,mút xốp,"16kg,600×120×8mm",EPS mút xốp,màu trắng,vật liệu đóng gói,2
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834WH02S,350Dx1468Wx681Hmm,màu trắng,28,LGS834PM004,无,mút xốp,"16kg,360×34×28mm",EPS mút xốp,màu trắng,vật liệu đóng gói,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834WH02S,350Dx1468Wx681Hmm,màu trắng,29,LGS834PM005,无,mút xốp,"16kg,660×310×10mm",EPS mút xốp,màu trắng,vật liệu đóng gói,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834WH02S,350Dx1468Wx681Hmm,màu trắng,30,LGS834ZK,无,giấy lót,sóng đơn 850×60mm,giấy carton sóng đơn,màu giấy,vật liệu đóng gói,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834WH02S,350Dx1468Wx681Hmm,màu trắng,31,LGS834SMS,无,LGS834 sách hướng dẫn,A4,giấy couché,đen trắng,vật liệu đóng gói,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834WH02S,350Dx1468Wx681Hmm,màu trắng,32,XHBBL010,无,nhãn STT BL,∅10mm,giấy decal,nền trắng chữ đen,vật liệu đóng gói,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834WH02S,350Dx1468Wx681Hmm,màu trắng,33,XHBBR010,无,nhãn STT BR,∅10mm,giấy decal,nền trắng chữ đen,vật liệu đóng gói,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834WH02S,350Dx1468Wx681Hmm,màu trắng,34,JGB120052,无,nhãn cảnh báo,120×52mm,giấy decal,theo mẫu,vật liệu đóng gói,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834WH02S,350Dx1468Wx681Hmm,màu trắng,1,LNSLSD65254BZ,1,L vít lục giác có đầu chữ thập,S4,#10,mạ kẽm,Túi ngũ kim,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834WH02S,350Dx1468Wx681Hmm,màu trắng,2,LNBS57253BZ,2,L cờ lê lục giác,S3,#10,mạ kẽm,Túi ngũ kim,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834WH02S,350Dx1468Wx681Hmm,màu trắng,3,NLPLS6037BZ,3,M6x37 ốc lục giác,M6x37mm,#10,mạ kẽm,Túi ngũ kim,8+2
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834WH02S,350Dx1468Wx681Hmm,màu trắng,4,NLPLS6022BZ,4,M6x22 ốc lục giác,M6x22mm,#10,mạ kẽm,Túi ngũ kim,24+2
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834WH02S,350Dx1468Wx681Hmm,màu trắng,5,NLPLS6010BZ,5,M6x10 ốc lục giác,M6x10mm,#10,mạ kẽm,Túi ngũ kim,10+2
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834WH02S,350Dx1468Wx681Hmm,màu trắng,6,BCLS129228WH,6,tay nắm,129x22x8mm,PP&GF40,màu trắng,Túi ngũ kim,6
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834WH02S,350Dx1468Wx681Hmm,màu trắng,7,ZGLS4010CZ,7,ST4x10 ốc tự cắt đầu tròn chữ thập,ST4x10mm,#10,mạ kẽm,Túi ngũ kim,12+2
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834WH02S,350Dx1468Wx681Hmm,màu trắng,8,SLPZLS6030WH,8,Ốc tắc kê nhựa,6x30mm,PP,mạ kẽm,Túi ngũ kim,2
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834WH02S,350Dx1468Wx681Hmm,màu trắng,9,ZGLS3560BH,8,ốc tự cắt,M3.5*60mm,#10,mạ kẽm,Túi ngũ kim,2
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834WH02S,350Dx1468Wx681Hmm,màu trắng,10,TZJD629825WH,9,10-chân đế,M6x10mm,PP&thép mạ kẽm,màu trắng,Túi ngũ kim,6
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834WH02S,350Dx1468Wx681Hmm,màu trắng,11,GSSNZGLS5040BH,10,ST5X38 ốc tự khoan lục giác,Ø5x38mm,#10,màu trắng,Túi ngũ kim,4
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834WH02S,350Dx1468Wx681Hmm,màu trắng,12,NLDP15508020BH,11,lông đền nhựa,đường kính ngoài 15.5×lỗ trong 8.0×厚 2.0mm,PP,màu trắng,Túi ngũ kim,2
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834WH02S,350Dx1468Wx681Hmm,màu trắng,13,MS6030YS,12,6x30 chốt gỗ,Ø6x30mm,木,màu gỗ,Túi ngũ kim,6
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834WH02S,350Dx1468Wx681Hmm,màu trắng,14,PTZGLS6308BZ,13,ST3.5X12 ốc tự cắt đầu bằng chữ thập,ST3.5x12mm,#10,mạ kẽm,Túi ngũ kim,2
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,1,DD1350,R,1350-đèn LED,"DC12V, SMD5050, 1350mm",FPCB,đen bóng,linh kiện,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,2,DD1350,R1,kẹp cố định đèn,theo thực tế,PP,màu tự nhiên,linh kiện,5
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,3,LG05254BH,X01,254 thanh đũa,Ø5x254mm,Q195,đen nhám,linh kiện,2
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,4,SLHGZZ002BH,BL,325mm Thanh ngăn kéo trái,325x25x23mm,PP&GF40,màu đen,linh kiện,6
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,5,SLHGZY002BH,BR,325mm Thanh ngăn kéo phải,325x25x23mm,PP&GF40,màu đen,linh kiện,6
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,6,ZJG150654BH,M,54 chân đế,70x15x15,Q195,đen nhám,linh kiện,2
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,7,LGS334XQYHLBH,G2,LGS334_434_834-Thanh dưới phải-trước_tổ hợp,708x15x15mm,Q195,đen nhám,linh kiện,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,8,LGS334XHYHLBH,F2,LGS334_434_834-Thanh dưới phải-sau_tổ hợp,708x15x15mm,Q195,đen nhám,linh kiện,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,9,LGS334XQZHLBH,G1,LGS334_434_834-Thanh dưới trái-trước,760x15x15mm,Q195,đen nhám,linh kiện,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,10,LGS334XHZHLBH,F1,LGS334_434_834-Thanh dưới trái-sau,760x15x15mm,Q195,đen nhám,linh kiện,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,11,LGS834ZYKBH,C,LGS834 khung giữa,391x335x15mm,Q195,đen nhám,linh kiện,2
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,12,LGS834YKBH,E,LGS834 khung bên phải,659x335x15mm,Q195,đen nhám,linh kiện,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,13,LGS834DB202BH,A1,LGS834 tấm trên phải,734x350x12mm,PB,màu đen,linh kiện,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,14,LGS834CB201BH,A3,LGS834 tấm tầng,714x350x12mm,Q195,màu đen,linh kiện,2
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,15,LGS834ZKBH,D,LGS834 khung bên trái,659x335x15mm,Q195,đen nhám,linh kiện,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,16,LGS834DB201BH,A2,LGS834 tấm trên trái,734x350x12mm,PB,màu đen,linh kiện,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,17,LGS834QSYHLBH,J2,LGS834 Thanh trên phải_tổ hợp,658x30x15mm,Q195,đen nhám,linh kiện,2
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,18,LGS834QSZHLBH,J1,LGS834 Thanh trên trái,810x30x15mm,Q195,đen nhám,linh kiện,2
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,19,BC458327186BH,Y06,LGS túi vải 46x32.5x18.7,325x460x187mm,MDF&vải không dệt,màu đen,linh kiện,6
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,20,BCDB44831723BH,Z08,LGS đáy túi vải 32.5x46,320x455x3mm,MDF&vải không dệt,màu đen,linh kiện,6
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,21,PC221BH,S,ổ cắm điện,tiêu chuẩn Anh-2AC+1USB+1TypeC ổ cắm,ABS,màu đen,linh kiện,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,22,LGS834ZFXBH,无,thùng đóng giữa,990×380×165mm,giấy carton,màu giấy,vật liệu đóng gói,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,23,SCPPHJ505030,无,góc nhựa PP đôi,50×50×30mm,PP,màu đen,vật liệu đóng gói,8
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,24,ZHJ5050150,无,giấy nẹp,50×50×150mm,giấy carton,màu giấy,vật liệu đóng gói,4
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,25,LGS834PM001,无,mút xốp,"16kg,367×150×10mm",EPS mút xốp,màu trắng,vật liệu đóng gói,2
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,26,LGS834PM002,无,mút xốp,"16kg,360×85×68mm",EPS mút xốp,màu trắng,vật liệu đóng gói,2
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,27,LGS834PM003,无,mút xốp,"16kg,600×120×8mm",EPS mút xốp,màu trắng,vật liệu đóng gói,2
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,28,LGS834PM004,无,mút xốp,"16kg,360×34×28mm",EPS mút xốp,màu trắng,vật liệu đóng gói,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,29,LGS834PM005,无,mút xốp,"16kg,660×310×10mm",EPS mút xốp,màu trắng,vật liệu đóng gói,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,30,LGS834ZK,无,giấy lót,sóng đơn 850×60mm,giấy carton sóng đơn,màu giấy,vật liệu đóng gói,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,31,LGS834SMS,无,LGS834 sách hướng dẫn,A4,giấy couché,đen trắng,vật liệu đóng gói,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,32,XHBBL010,无,nhãn STT BL,∅10mm,giấy decal,nền trắng chữ đen,vật liệu đóng gói,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,33,XHBBR010,无,nhãn STT BR,∅10mm,giấy decal,nền trắng chữ đen,vật liệu đóng gói,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,34,JGB120052,无,nhãn cảnh báo,120×52mm,giấy decal,theo mẫu,vật liệu đóng gói,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,1,LNSLSD65254BZ,1,L vít lục giác có đầu chữ thập,S4,#10,mạ kẽm,Túi ngũ kim,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,2,LNBS57253BZ,2,L cờ lê lục giác,S3,#10,mạ kẽm,Túi ngũ kim,1
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,3,NLPLS6037BH,3,M6x37 ốc lục giác,M6x37mm,#10,màu đen,Túi ngũ kim,8+2
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,4,NLPLS6022BH,4,M6x22 ốc lục giác,M6x22mm,#10,màu đen,Túi ngũ kim,24+2
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,5,NLPLS6010BH,5,M6x10 ốc lục giác,M6x10mm,#10,màu đen,Túi ngũ kim,10+2
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,6,BCLS129228BH,6,tay nắm,129x22x8mm,PP&GF40,màu đen,Túi ngũ kim,6
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,7,ZGLS4010CZ,7,ST4x10 ốc tự cắt đầu tròn chữ thập,ST4x10mm,#10,màu đen,Túi ngũ kim,12+2
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,8,SLPZLS6030WH,8,Ốc tắc kê nhựa,6x30mm,PP,màu trắng,Túi ngũ kim,2
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,9,ZGLS3560BH,8,ốc tự cắt,M3.5*60mm,#10,màu đen,Túi ngũ kim,2
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,10,TZJD629825BH,9,10-chân đế,M6x10mm,PP&thép mạ kẽm,màu đen,Túi ngũ kim,6
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,11,GSSNZGLS5040BH,10,ST5X38 ốc tự khoan lục giác,Ø5x38mm,#10,màu đen,Túi ngũ kim,4
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,12,NLDP15508020BH,11,lông đền nhựa,đường kính ngoài 15.5×lỗ trong 8.0×厚 2.0mm,PP,màu đen,Túi ngũ kim,2
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,13,MS6030YS,12,6x30 chốt gỗ,Ø6x30mm,木,màu gỗ,Túi ngũ kim,6
BOM-LGS834-3 列 3 Kệ tầng mở có đèn và điện 6 tủ ngăn kéo-57inch,LGS834BH02S,350Dx1468Wx681Hmm,màu đen,14,PTZGLS6308BH,13,ST3.5X12 ốc tự cắt đầu bằng chữ thập,ST3.5x12mm,#10,màu đen,Túi ngũ kim,2
