tên sản phẩm,mã số sản phẩm,kích thước tổng,màu phiên bản,số thứ tự,mã vật liệu,mã linh kiện,tên vật liệu,quy cách,chất liệu,màu sắc,thuộc tính,số lượng
BOM-màu trắng 1 抽玄关桌,LGS101W101S,300Dx396Wx580Hmm,màu trắng,4,LGS101YCKWH,C004,LGS101-S-Khung bên phải,579x290x15mm,Q195,trắng nhám,linh kiện,1
BOM-màu trắng 1 抽玄关桌,LGS101W101S,300Dx396Wx580Hmm,màu trắng,5,LGS101HLWH,E001,LGS101-S-thanh trên,356x15x15mm,Q195,trắng nhám,linh kiện,2
BOM-màu trắng 1 抽玄关桌,LGS101W101S,300Dx396Wx580Hmm,màu trắng,6,LG05473WH,X04,十字thanh đũa,Ø5x495mm,Q195,trắng nhám,linh kiện,1
BOM-màu trắng 1 抽玄关桌,LGS101W101S,300Dx396Wx580Hmm,màu trắng,7,BC350282150WH,Y18,LGS túi vải 35x28x15,350x280x150mm,MDF&vải không dệt,màu trắng,linh kiện,1
BOM-màu trắng 1 抽玄关桌,LGS101W101S,300Dx396Wx580Hmm,màu trắng,8,BCDB34027223WH,Z05,LGS đáy túi vải 28x35,340x270x3mm,MDF&vải không dệt,màu trắng,linh kiện,1
BOM-màu trắng 1 抽玄关桌,LGS101W101S,300Dx396Wx580Hmm,màu trắng,9,SLHGZZ001WH,BL,280mm Thanh ngăn kéo trái,280x25x20mm,PP&GF40,màu trắng,linh kiện,1
BOM-màu trắng 1 抽玄关桌,LGS101W101S,300Dx396Wx580Hmm,màu trắng,10,SLHGZY001WH,BR,280mm Thanh ngăn kéo phải,280x25x20mm,PP&GF40,màu trắng,linh kiện,1
BOM-màu đen 1 抽玄关桌,LGS101B101S,300Dx396Wx580Hmm,màu đen,1,LGS101CB101BH,A005,LGS101-S-底部板,356x290x12mm,PB,màu đen,linh kiện,1
BOM-màu đen 1 抽玄关桌,LGS101B101S,300Dx396Wx580Hmm,màu đen,2,LGS101DB101BH,A007,LGS101-S-顶面面板,396x300x12mm,PB,màu đen,linh kiện,1
BOM-màu đen 1 抽玄关桌,LGS101B101S,300Dx396Wx580Hmm,màu đen,3,LGS101ZCKBH,C003,LGS101-S-Khung bên trái,579x290x15mm,Q195,đen nhám,linh kiện,1
BOM-màu đen 1 抽玄关桌,LGS101B101S,300Dx396Wx580Hmm,màu đen,4,LGS101YCKBH,C004,LGS101-S-Khung bên phải,579x290x15mm,Q195,đen nhám,linh kiện,1
BOM-màu đen 1 抽玄关桌,LGS101B101S,300Dx396Wx580Hmm,màu đen,5,LGS101HLBH,E001,LGS101-S-thanh trên,356x15x15mm,Q195,đen nhám,linh kiện,2
BOM-màu đen 1 抽玄关桌,LGS101B101S,300Dx396Wx580Hmm,màu đen,6,LG05473BH,X04,十字thanh đũa,Ø5x495mm,Q195,đen nhám,linh kiện,1
BOM-màu đen 1 抽玄关桌,LGS101B101S,300Dx396Wx580Hmm,màu đen,7,BC350282150BH,Y18,LGS túi vải 35x28x15,350x280x150mm,MDF&vải không dệt,màu đen,linh kiện,1
BOM-màu đen 1 抽玄关桌,LGS101B101S,300Dx396Wx580Hmm,màu đen,8,BCDB34027223BH,Z05,LGS đáy túi vải 28x35,340x270x3mm,MDF&vải không dệt,màu đen,linh kiện,1
BOM-màu đen 1 抽玄关桌,LGS101B101S,300Dx396Wx580Hmm,màu đen,9,SLHGZZ001BH,BL,280mm Thanh ngăn kéo trái,280x25x20mm,PP&GF40,màu đen,linh kiện,1
BOM-màu đen 1 抽玄关桌,LGS101B101S,300Dx396Wx580Hmm,màu đen,10,SLHGZY001BH,BR,280mm Thanh ngăn kéo phải,280x25x20mm,PP&GF40,màu đen,linh kiện,1
